Employee_ID,Salary,Bonus,Overtime,Attendance,Experience,Leaves,Tax,Net_Pay,anomaly,Validation_Flag,Total_Pay,Pay_Deviation,Tax_Ratio,Attendance_Ratio,Risk_Score,Fraud_Label,Country_India,Country_UAE,Country_UK,Country_USA,Department_HR,Department_IT,Department_Ops,Department_Sales,Anomaly,Cluster,Decision
4021,33692,13645,16237,27,19,2,10107.6,53466.4,1,Valid,63574,-10107.599999999999,0.3,0.9,0.7826492936008547,0,False,False,False,False,False,False,False,False,1,1,Approve
4022,156745,46578,10002,22,24,3,7837.25,205487.75,1,Valid,213325,-7837.25,0.05,0.7333333333333333,0.5312968515742129,0,False,True,False,False,False,True,False,False,1,0,Approve
4023,50373,46596,15818,29,5,1,11082.06,101704.94,1,Valid,112787,-11082.059999999998,0.22,0.9666666666666667,1.0699240069084628,0,False,False,True,False,True,False,False,False,1,1,Review
4024,142413,9874,3201,23,3,7,42723.9,112764.1,1,Valid,155488,-42723.899999999994,0.3,0.7666666666666667,0.2720196189954569,0,False,False,False,False,True,False,False,False,1,2,Approve
4025,44507,18767,752,20,21,1,13352.1,50673.9,1,Valid,64026,-13352.099999999999,0.3,0.6666666666666666,0.5153025366796234,0,False,False,False,False,True,False,False,False,1,3,Approve
4026,92931,31825,7556,30,5,5,18586.2,113725.8,1,Valid,132312,-18586.199999999997,0.2,1.0,0.5285054502803155,0,True,False,False,False,False,True,False,False,1,1,Approve
4027,105499,15913,1341,27,24,6,23209.78,99543.22,1,Valid,122753,-23209.78,0.22,0.9,0.34721149963506764,0,False,False,True,False,False,False,False,False,1,1,Approve
4028,144362,21215,13981,22,9,6,36090.5,269884.79714232753,1,Valid,179558,90326.79714232753,0.25,0.7333333333333333,0.6486869061297174,1,False,False,False,True,False,False,False,False,1,2,Approve
4029,127449,23733,8696,26,6,0,25489.800000000003,134388.2,1,Valid,159878,-25489.79999999999,0.2,0.8666666666666667,0.41128969234752727,0,True,False,False,False,True,False,False,False,1,1,Approve
4030,126819,19332,14525,21,16,7,25363.800000000003,135312.2,1,Valid,160676,-25363.79999999999,0.2,0.7,0.4154263950985263,0,True,False,False,False,False,True,False,False,1,2,Approve
4031,69423,9432,19866,28,10,8,3471.15,95249.85,1,Valid,98721,-3471.149999999994,0.05,0.9333333333333333,0.5517991875891276,0,False,True,False,False,True,False,False,False,1,0,Approve
4032,133612,27559,5565,19,16,6,6680.6,160055.4,1,Valid,166736,-6680.600000000006,0.05,0.6333333333333333,0.45437325988683647,0,False,True,False,False,False,False,True,False,1,0,Approve
4033,116120,31570,14947,22,3,7,5806.0,156831.0,1,Valid,162637,-5806.0,0.05,0.7333333333333333,0.5525439200826731,0,False,True,False,False,False,False,False,False,1,0,Approve
4034,147409,45033,7930,20,18,3,29481.800000000003,170890.2,1,Valid,200372,-29481.79999999999,0.2,0.6666666666666666,0.48612540618279754,0,True,False,False,False,False,False,False,True,1,2,Approve
4035,120918,11103,6517,29,11,7,30229.5,108308.5,1,Valid,138538,-30229.5,0.25,0.9666666666666667,0.3216134074331365,0,False,False,False,True,True,False,False,False,1,1,Approve
4036,96600,48780,14287,20,19,2,28980.0,130687.0,1,Valid,159667,-28980.0,0.3,0.6666666666666666,0.6522173913043477,0,False,False,False,False,False,False,True,False,1,3,Approve
4037,71848,20900,11829,21,23,0,3592.4,100984.6,1,Valid,104577,-3592.399999999994,0.05,0.7,0.5874078610399733,0,False,True,False,False,False,False,False,False,1,0,Approve
4038,36820,7031,2422,29,15,7,9205.0,58386.67905837135,1,Valid,46273,12113.679058371352,0.25,0.9666666666666667,0.5718360596825477,0,False,False,False,True,False,True,False,False,1,1,Approve
4039,38512,22633,13960,21,11,5,8472.64,66632.36,1,Valid,75105,-8472.64,0.21999999999999997,0.7,0.8628715205650187,0,False,False,True,False,False,False,False,False,1,3,Review
4040,197797,28192,8865,22,22,8,9889.85,224964.15,1,Valid,234854,-9889.850000000006,0.05,0.7333333333333333,0.4116621839562784,0,False,True,False,False,False,True,False,False,1,0,Approve
4041,81534,24940,5985,24,24,2,24460.2,87998.8,1,Valid,112459,-24460.199999999997,0.3,0.8,0.46816223906591115,0,False,False,False,False,False,True,False,False,1,1,Approve
4042,155191,46287,6947,21,10,7,34142.02,174282.98,1,Valid,208425,-34142.01999999999,0.21999999999999997,0.7,0.4696393089805465,0,False,False,True,False,True,False,False,False,1,2,Approve
4043,90945,13988,13790,28,9,8,20007.9,98715.1,1,Valid,118723,-20007.899999999994,0.22000000000000003,0.9333333333333333,0.4326431359612953,0,False,False,True,False,True,False,False,False,1,1,Approve
4044,113420,43067,14739,24,3,8,34026.0,137200.0,1,Valid,171226,-34026.0,0.3,0.8,0.553769176512079,0,False,False,False,False,False,False,False,False,1,2,Approve
4045,113488,17952,10971,26,23,6,5674.400000000001,136736.6,1,Valid,142411,-5674.399999999994,0.05,0.8666666666666667,0.45373149584096995,0,False,True,False,False,False,False,True,False,1,0,Approve
4046,39711,32369,3668,20,9,9,7942.200000000001,67805.8,1,Valid,75748,-7942.199999999997,0.2,0.6666666666666666,0.8660003525471532,0,True,False,False,False,False,False,False,False,1,3,Review
4047,116009,40862,10744,22,18,2,34802.7,132812.3,1,Valid,167615,-34802.70000000001,0.3,0.7333333333333333,0.5121300071546173,0,False,False,False,False,False,False,False,True,1,2,Approve
4048,39597,7977,19522,21,12,2,11879.1,55216.9,1,Valid,67096,-11879.099999999999,0.3,0.7,0.6468285476172437,0,False,False,False,False,False,True,False,False,1,3,Approve
4049,90067,43493,4509,26,23,1,27020.1,111048.9,1,Valid,138069,-27020.100000000006,0.3,0.8666666666666667,0.5780648850300332,0,False,False,False,False,False,True,False,False,1,1,Approve
4050,78022,6268,2500,22,21,0,17164.84,69625.16,1,Valid,86790,-17164.839999999997,0.22,0.7333333333333333,0.30946076747584017,0,False,False,True,False,True,False,False,False,1,3,Approve
4051,142673,21756,19177,27,24,1,35668.25,147937.75,1,Valid,183606,-35668.25,0.25,0.9,0.41238934486553164,0,False,False,False,True,False,False,True,False,1,2,Approve
4052,179854,25764,9904,19,16,4,35970.8,179551.2,1,Valid,215522,-35970.79999999999,0.2,0.6333333333333333,0.3733147997820454,0,True,False,False,False,True,False,False,False,1,2,Approve
4053,81782,45385,16683,27,4,0,4089.1000000000004,139760.9,1,Valid,143850,-4089.100000000006,0.05,0.9,0.7958618033308063,0,False,True,False,False,False,False,False,True,1,0,Approve
4054,140716,20032,12416,18,1,9,7035.8,166128.2,1,Valid,173164,-7035.799999999988,0.05,0.6,0.43759103442394615,0,False,True,False,False,False,False,False,False,1,0,Approve
4055,148030,34478,14833,24,13,3,37007.5,160333.5,1,Valid,197341,-37007.5,0.25,0.8,0.44816017023576304,0,False,False,False,True,False,False,False,False,1,2,Approve
4056,102036,16885,18290,28,8,9,30610.8,106600.2,1,Valid,137211,-30610.800000000003,0.3,0.9333333333333333,0.43338684385903015,0,False,False,False,False,False,False,True,False,1,1,Approve
4057,65342,14796,2485,18,6,9,13068.400000000001,69554.6,1,Valid,82623,-13068.399999999994,0.2,0.6,0.4213259465581096,0,True,False,False,False,True,False,False,False,1,3,Approve
4058,115745,44047,14003,25,8,0,5787.25,168007.75,1,Valid,173795,-5787.25,0.05,0.8333333333333334,0.6239753337077195,0,False,True,False,False,True,False,False,False,1,0,Approve
4059,182049,37863,7459,26,19,9,9102.45,218268.55,1,Valid,227371,-9102.450000000012,0.05,0.8666666666666667,0.455171217639207,0,False,True,False,False,False,False,False,True,1,0,Approve
4060,87396,20478,6120,24,24,7,26218.8,87775.2,1,Valid,113994,-26218.800000000003,0.3,0.8,0.4160346011259096,0,False,False,False,False,False,False,False,False,1,1,Approve
4061,144836,37117,8485,26,24,4,36209.0,154229.0,1,Valid,190438,-36209.0,0.25,0.8666666666666667,0.4395385125245105,0,False,False,False,True,True,False,False,False,1,2,Approve
4062,136998,25753,14251,27,12,9,27399.600000000002,149602.4,1,Valid,177002,-27399.600000000006,0.2,0.9,0.43400064234514374,0,True,False,False,False,False,False,True,False,1,2,Approve
4063,80021,25325,18257,23,1,3,20005.25,103597.75,1,Valid,123603,-20005.25,0.25,0.7666666666666667,0.5834271628697467,0,False,False,False,True,False,False,False,False,1,3,Approve
4064,160672,12021,6172,24,4,2,40168.0,138697.0,1,Valid,178865,-40168.0,0.25,0.8,0.30042011053574985,0,False,False,False,True,False,False,False,True,1,2,Approve
4065,148559,20185,18472,20,23,8,29711.800000000003,157504.2,1,Valid,187216,-29711.79999999999,0.2,0.6666666666666666,0.4097150627023607,0,True,False,False,False,False,False,True,False,1,2,Approve
4066,96836,10868,6487,26,13,5,19367.2,94823.8,1,Valid,114191,-19367.199999999997,0.2,0.8666666666666667,0.3587554215374448,0,True,False,False,False,False,True,False,False,1,1,Approve
4067,188147,18071,9964,20,17,0,9407.35,206774.65,1,Valid,216182,-9407.350000000006,0.05,0.6666666666666666,0.38400822229426984,0,False,True,False,False,False,False,False,True,1,0,Approve
4068,191874,13041,11055,23,19,7,9593.7,206376.3,1,Valid,215970,-9593.700000000012,0.05,0.7666666666666667,0.36714609587541824,0,False,True,False,False,False,False,True,False,1,0,Approve
4069,107017,21515,6880,21,19,9,21403.4,114008.6,1,Valid,135412,-21403.399999999994,0.2,0.7,0.41930328826261243,0,True,False,False,False,True,False,False,False,1,3,Approve
4070,132689,49075,19810,26,22,1,29191.58,172382.41999999998,1,Valid,201574,-29191.580000000016,0.22,0.8666666666666667,0.5824727445379797,0,False,False,True,False,False,True,False,False,1,2,Approve
4071,110291,45058,528,18,5,8,5514.55,150362.45,1,Valid,155877,-5514.549999999988,0.05,0.6,0.5738485914535185,0,False,True,False,False,False,False,False,True,1,0,Approve
4072,120450,30966,10325,26,11,6,26499.0,135242.0,1,Valid,161741,-26499.0,0.22,0.8666666666666667,0.46539227895392277,0,False,False,True,False,True,False,False,False,1,1,Approve
4073,196664,44284,18308,29,7,2,39332.8,219923.2,-1,Valid,259256,-39332.79999999999,0.2,0.9666666666666667,0.4534788268315503,0,True,False,False,False,False,True,False,False,-1,2,Approve
4074,86006,47109,17246,21,3,3,4300.3,146060.7,1,Valid,150361,-4300.299999999988,0.05,0.7,0.7887311350370905,0,False,True,False,False,False,False,False,False,1,0,Approve
4075,187341,49470,10554,27,11,2,46835.25,200529.75,-1,Valid,247365,-46835.25,0.25,0.9,0.44364621198776566,0,False,False,False,True,True,False,False,False,1,2,Approve
4076,134268,27290,19878,22,17,5,26853.600000000002,154582.4,1,Valid,181436,-26853.600000000006,0.2,0.7333333333333333,0.4711034647123663,0,True,False,False,False,False,False,True,False,1,2,Approve
4077,80138,35702,15413,28,11,8,24041.399999999998,107211.6,1,Valid,131253,-24041.399999999994,0.3,0.9333333333333333,0.6372529885946743,0,False,False,False,False,False,False,False,True,1,1,Approve
4078,92398,33223,14127,30,15,9,20327.56,119420.44,1,Valid,139748,-20327.559999999998,0.22,1.0,0.5774305937357951,0,False,False,True,False,False,True,False,False,1,1,Approve
4079,180946,38575,18026,18,19,8,36189.200000000004,201357.8,1,Valid,237547,-36189.20000000001,0.2,0.6,0.4490021332331192,0,True,False,False,False,True,False,False,False,1,2,Approve
4080,87228,49168,15693,18,8,0,17445.600000000002,134643.4,1,Valid,152089,-17445.600000000006,0.20000000000000004,0.6,0.7425152473976246,0,True,False,False,False,False,False,False,False,1,3,Approve
4081,92670,26661,9212,23,16,9,4633.5,123909.5,1,Valid,128543,-4633.5,0.05,0.7666666666666667,0.5460326966655876,0,False,True,False,False,False,False,False,True,1,0,Approve
4082,155613,21439,5196,27,21,5,7780.650000000001,174467.35,1,Valid,182248,-7780.649999999994,0.05,0.9,0.40147420202682293,0,False,True,False,False,False,False,False,True,1,0,Approve
4083,132071,41432,13850,30,15,0,6603.55,180749.45,1,Valid,187353,-6603.549999999988,0.05,1.0,0.5675177366719416,0,False,True,False,False,True,False,False,False,1,0,Approve
4084,140572,38511,6999,18,3,3,42171.6,143910.4,1,Valid,186082,-42171.600000000006,0.3,0.6,0.4316451355888797,0,False,False,False,False,False,False,False,False,1,2,Approve
4085,168997,36147,7322,30,24,6,8449.85,204016.15,1,Valid,212466,-8449.850000000006,0.05,1.0,0.4607196873317278,0,False,True,False,False,False,True,False,False,1,0,Approve
4086,33107,34114,3143,19,6,3,6621.400000000001,63742.6,1,Valid,70364,-6621.4000000000015,0.2,0.6333333333333333,1.0182523333434017,0,True,False,False,False,True,False,False,False,1,3,Review
4087,116388,11030,13812,30,3,8,5819.400000000001,135410.6,1,Valid,141230,-5819.399999999994,0.05,1.0,0.4225416709626422,0,False,True,False,False,False,True,False,False,1,0,Approve
4088,125719,29515,17854,20,5,9,31429.75,141658.25,1,Valid,173088,-31429.75,0.25,0.6666666666666666,0.4745478010483698,0,False,False,False,True,False,False,False,True,1,2,Approve
4089,148018,35333,5678,24,1,4,7400.900000000001,181628.1,1,Valid,189029,-7400.899999999994,0.05,0.8,0.4751113378102663,0,False,True,False,False,False,True,False,False,1,0,Approve
4090,57617,5079,1382,19,22,8,17285.1,46792.9,1,Valid,64078,-17285.1,0.3,0.6333333333333333,0.28609733238453927,0,False,False,False,False,False,False,False,False,1,3,Approve
4091,104258,34048,9528,22,14,0,26064.5,121769.5,1,Valid,147834,-26064.5,0.25,0.7333333333333333,0.5084353239079975,0,False,False,False,True,False,False,True,False,1,3,Approve
4092,80075,49900,7114,26,12,3,16015.0,121074.0,1,Valid,137089,-16015.0,0.2,0.8666666666666667,0.7295210739931314,0,True,False,False,False,False,False,False,False,1,1,Approve
4093,156998,7966,9434,29,13,6,31399.600000000002,142998.4,1,Valid,174398,-31399.600000000006,0.2,0.9666666666666667,0.31157161237722775,0,True,False,False,False,False,True,False,False,1,1,Approve
4094,52631,8728,1705,29,14,1,11578.82,51485.18,1,Valid,63064,-11578.82,0.22,0.9666666666666667,0.369520890729798,0,False,False,True,False,True,False,False,False,1,1,Approve
4095,153120,42304,5997,27,12,8,38280.0,163141.0,1,Valid,201421,-38280.0,0.25,0.9,0.44189524555903864,0,False,False,False,True,False,False,False,True,1,2,Approve
4096,127158,43581,7962,25,23,2,27974.76,150726.24,1,Valid,178701,-27974.76000000001,0.22,0.8333333333333334,0.5114807719530033,0,False,False,True,False,False,False,True,False,1,2,Approve
4097,168955,29794,11391,29,13,3,42238.75,167901.25,1,Valid,210140,-42238.75,0.25,0.9666666666666667,0.38889216063448845,0,False,False,False,True,True,False,False,False,1,2,Approve
4098,180780,5947,14535,25,24,3,45195.0,156067.0,1,Valid,201262,-45195.0,0.25,0.8333333333333334,0.29626839252129655,0,False,False,False,True,True,False,False,False,1,2,Approve
4099,76221,17565,18978,28,6,7,22866.3,89897.7,1,Valid,112764,-22866.300000000003,0.3,0.9333333333333333,0.5207057110245208,0,False,False,False,False,False,False,False,False,1,1,Approve
4100,178269,20844,12129,19,21,1,39219.18,514293.6721972929,-1,Valid,211242,303051.6721972929,0.22,0.6333333333333333,0.9326602026105933,1,False,False,True,False,False,True,False,False,-1,0,Review
4101,182206,5594,17699,18,15,4,54661.799999999996,242606.22897659682,1,Valid,205499,37107.228976596816,0.3,0.6,0.440870051990489,0,False,False,False,False,False,False,False,False,1,2,Approve
4102,135922,26414,8759,26,22,1,33980.5,137114.5,1,Valid,171095,-33980.5,0.25,0.8666666666666667,0.3996972528361855,0,False,False,False,True,False,True,False,False,1,2,Approve
4103,63550,35690,2704,27,23,5,12710.0,89234.0,1,Valid,101944,-12710.0,0.2,0.9,0.6586530291109363,0,True,False,False,False,False,False,False,False,1,1,Approve
4104,44642,21524,5725,29,16,8,11160.5,60730.5,1,Valid,71891,-11160.5,0.25,0.9666666666666667,0.6394482774069262,0,False,False,False,True,True,False,False,False,1,1,Approve
4105,181511,32469,124,21,9,8,54453.299999999996,159650.7,1,Valid,214104,-54453.29999999999,0.3,0.7,0.3356270969803483,0,False,False,False,False,False,False,False,True,1,2,Approve
4106,136093,24439,9729,26,8,0,29940.46,140320.54,1,Valid,170261,-29940.459999999992,0.22,0.8666666666666667,0.4025957396780143,0,False,False,True,False,False,True,False,False,1,2,Approve
4107,185655,31206,12767,28,5,3,40844.1,188783.9,1,Valid,229628,-40844.100000000006,0.22,0.9333333333333333,0.39292057849236484,0,False,False,True,False,False,False,True,False,1,2,Approve
4108,123885,41973,4807,29,15,3,37165.5,133499.5,1,Valid,170665,-37165.5,0.3,0.9666666666666667,0.4704455745247609,0,False,False,False,False,False,False,True,False,1,2,Approve
4109,109538,26555,18354,28,7,0,24098.36,130348.64,1,Valid,154447,-24098.36,0.22,0.9333333333333333,0.5042340740199748,0,False,False,True,False,True,False,False,False,1,1,Approve
4110,92014,12782,16009,24,24,9,4600.7,116204.3,1,Valid,120805,-4600.699999999997,0.049999999999999996,0.8,0.48663018671071795,0,False,True,False,False,False,False,False,False,1,0,Approve
4111,49523,7660,19146,29,17,1,9904.6,66424.4,1,Valid,76329,-9904.600000000006,0.2,0.9666666666666667,0.580237869272863,0,True,False,False,False,False,False,False,False,1,1,Approve
4112,140285,44624,17198,23,16,5,28057.0,174050.0,1,Valid,202107,-28057.0,0.2,0.7666666666666667,0.5362226895248957,0,True,False,False,False,True,False,False,False,1,2,Approve
4113,135879,11089,3101,27,24,9,27175.800000000003,122893.2,1,Valid,150069,-27175.800000000003,0.2,0.9,0.31081962628515075,0,True,False,False,False,False,False,True,False,1,1,Approve
4114,120629,10318,1654,30,11,2,26538.38,106062.62,1,Valid,132601,-26538.380000000005,0.22,1.0,0.3021013686592776,0,False,False,True,False,False,False,True,False,1,1,Approve
4115,106830,31605,16515,26,7,8,23502.6,131447.4,1,Valid,154950,-23502.600000000006,0.21999999999999997,0.8666666666666667,0.533845549003089,0,False,False,True,False,False,False,False,False,1,1,Approve
4116,75538,34400,394,27,11,2,18884.5,91447.5,1,Valid,110332,-18884.5,0.25,0.9,0.546909502502052,0,False,False,False,True,False,True,False,False,1,1,Approve
4117,77310,20405,7319,21,2,2,19327.5,85706.5,1,Valid,105034,-19327.5,0.25,0.7,0.4665586599404993,0,False,False,False,True,False,False,False,True,1,3,Approve
4118,171980,35209,3573,18,2,8,34396.0,176366.0,1,Valid,210762,-34396.0,0.2,0.6,0.3957745086637981,0,True,False,False,False,False,True,False,False,1,2,Approve
4119,145266,13062,9173,22,6,2,7263.3,160237.7,1,Valid,167501,-7263.299999999988,0.05,0.7333333333333333,0.3858302011482384,0,False,True,False,False,False,False,True,False,1,0,Approve
4120,42699,22424,7106,30,3,5,10674.75,61554.25,1,Valid,72229,-10674.75,0.25,1.0,0.6924676221925572,0,False,False,False,True,False,True,False,False,1,1,Approve
4121,96912,46274,11147,23,1,5,24228.0,130105.0,1,Valid,154333,-24228.0,0.25,0.7666666666666667,0.6282524351989434,0,False,False,False,True,False,False,False,True,1,3,Approve
4122,175327,28987,5060,23,24,0,38571.94,170802.06,1,Valid,209374,-38571.94,0.22,0.7666666666666667,0.3670479618085064,0,False,False,True,False,False,True,False,False,1,2,Approve
4123,109183,49419,16326,29,23,6,5459.150000000001,169468.85,1,Valid,174928,-5459.149999999994,0.05,0.9666666666666667,0.6915550497788117,0,False,True,False,False,False,True,False,False,1,0,Approve
4124,90282,25556,12842,18,20,8,18056.4,110623.6,1,Valid,128680,-18056.399999999994,0.2,0.6,0.523493941206442,0,True,False,False,False,False,True,False,False,1,3,Approve
4125,88249,32601,10933,24,16,8,22062.25,109720.75,1,Valid,131783,-22062.25,0.25,0.8,0.5579272852950174,0,False,False,False,True,False,True,False,False,1,1,Approve
4126,68176,24330,6632,25,14,8,3408.8,95729.2,1,Valid,99138,-3408.800000000003,0.05,0.8333333333333334,0.5931758976766017,0,False,True,False,False,True,False,False,False,1,0,Approve
4127,38163,20730,6755,29,17,1,1908.15,63739.85,-1,Valid,65648,-1908.1500000000015,0.05,0.9666666666666667,0.7714397453030422,0,False,True,False,False,False,False,True,False,-1,0,Approve
4128,84210,8236,11130,22,18,0,16842.0,86734.0,1,Valid,103576,-16842.0,0.2,0.7333333333333333,0.38776392352452205,0,True,False,False,False,False,False,False,True,1,3,Approve
4129,153844,8680,5589,19,4,5,7692.200000000001,160420.8,1,Valid,168113,-7692.200000000012,0.05,0.6333333333333333,0.3462919580874132,0,False,True,False,False,False,False,True,False,1,0,Approve
4130,134587,35312,11612,19,3,5,6729.35,174781.65,1,Valid,181511,-6729.350000000006,0.05,0.6333333333333333,0.52042838461367,0,False,True,False,False,True,False,False,False,1,0,Approve
4131,101979,26191,14843,28,8,3,5098.950000000001,137914.05,1,Valid,143013,-5098.950000000012,0.05000000000000001,0.9333333333333333,0.5521089145804527,0,False,True,False,False,True,False,False,False,1,0,Approve
4132,108860,49066,18888,22,4,7,27215.0,149599.0,1,Valid,176814,-27215.0,0.25,0.7333333333333333,0.6446123461326474,0,False,False,False,True,True,False,False,False,1,2,Approve
4133,182215,22921,19417,24,23,4,36443.0,188110.0,1,Valid,224553,-36443.0,0.2,0.8,0.39199023132014377,0,True,False,False,False,True,False,False,False,1,2,Approve
4134,34920,41640,12015,24,15,6,1746.0,86829.0,1,Valid,88575,-1746.0,0.05,0.8,1.326151202749141,0,False,True,False,False,False,True,False,False,1,0,Review
4135,112911,39635,12672,30,13,8,5645.55,159572.45,1,Valid,165218,-5645.549999999988,0.05,1.0,0.5980580722870226,0,False,True,False,False,False,False,True,False,1,0,Approve
4136,67996,41688,2976,21,14,0,16999.0,95661.0,1,Valid,112660,-16999.0,0.25,0.7,0.6804267898111653,0,False,False,False,True,False,False,False,False,1,3,Approve
4137,172820,10693,17855,28,14,8,34564.0,166804.0,1,Valid,201368,-34564.0,0.2,0.9333333333333333,0.34530089110056705,0,True,False,False,False,False,False,False,True,1,2,Approve
4138,124071,25266,11891,20,5,3,27295.62,133932.38,1,Valid,161228,-27295.619999999995,0.22,0.6666666666666666,0.43405319534782505,0,False,False,True,False,True,False,False,False,1,3,Approve
4139,77252,48716,6595,26,5,6,19313.0,113250.0,1,Valid,132563,-19313.0,0.25,0.8666666666666667,0.717650028478227,0,False,False,False,True,False,False,True,False,1,1,Approve
4140,152734,31488,17526,29,22,3,30546.800000000003,171201.2,1,Valid,201748,-30546.79999999999,0.2,0.9666666666666667,0.4531627535453796,0,True,False,False,False,True,False,False,False,1,2,Approve
4141,167522,29122,13404,24,13,3,8376.1,201671.9,1,Valid,210048,-8376.100000000006,0.05,0.8,0.45469592053581026,0,False,True,False,False,True,False,False,False,1,0,Approve
4142,82756,46224,18952,19,4,3,16551.2,131380.8,1,Valid,147932,-16551.20000000001,0.2,0.6333333333333333,0.7683967325631977,0,True,False,False,False,True,False,False,False,1,3,Approve
4143,80235,34004,17992,18,18,5,16047.0,116184.0,1,Valid,132231,-16047.0,0.2,0.6,0.6712083255437153,0,True,False,False,False,True,False,False,False,1,3,Approve
4144,120546,11331,12825,28,6,4,24109.2,120592.8,1,Valid,144702,-24109.199999999997,0.2,0.9333333333333333,0.3696326713453785,0,True,False,False,False,True,False,False,False,1,1,Approve
4145,161092,26566,18281,19,5,1,35440.24,170498.76,1,Valid,205939,-35440.23999999999,0.22,0.6333333333333333,0.4175274253221762,0,False,False,True,False,False,False,False,True,1,2,Approve
4146,155802,47262,2192,30,3,8,31160.4,174095.6,1,Valid,205256,-31160.399999999994,0.2,1.0,0.46078407209150074,0,True,False,False,False,False,False,True,False,1,2,Approve
4147,138421,47154,12264,29,20,5,30452.62,167386.38,1,Valid,197839,-30452.619999999995,0.22,0.9666666666666667,0.5256190462429834,0,False,False,True,False,True,False,False,False,1,2,Approve
4148,170736,45899,1091,20,3,9,8536.800000000001,209189.2,-1,Valid,217726,-8536.799999999988,0.05000000000000001,0.6666666666666666,0.47701515790460125,0,False,True,False,False,True,False,False,False,-1,0,Approve
4149,96635,49564,17083,22,3,5,21259.7,142022.3,1,Valid,163282,-21259.70000000001,0.22,0.7333333333333333,0.6990964971283695,0,False,False,True,False,True,False,False,False,1,3,Approve
4150,53225,25778,10093,20,20,8,2661.25,86434.75,1,Valid,89096,-2661.25,0.05,0.6666666666666666,0.7378022545796148,0,False,True,False,False,True,False,False,False,1,0,Approve
4151,136885,38926,2178,27,2,0,6844.25,171144.75,1,Valid,177989,-6844.25,0.05,0.9,0.4936057639624502,0,False,True,False,False,False,True,False,False,1,0,Approve
4152,115333,25751,17116,26,20,6,25373.26,132826.74,1,Valid,158200,-25373.26000000001,0.21999999999999997,0.8666666666666667,0.4793356801609253,0,False,False,True,False,False,True,False,False,1,1,Approve
4153,40807,22528,13592,27,18,2,10201.75,66725.25,1,Valid,76927,-10201.75,0.25,0.9,0.811291567623202,0,False,False,False,True,False,False,False,False,1,1,Review
4154,36402,5068,8704,21,10,3,10920.6,39253.4,1,Valid,50174,-10920.599999999999,0.3,0.7,0.4509208285259052,0,False,False,False,False,True,False,False,False,1,3,Approve
4155,34521,8717,2687,24,24,0,6904.200000000001,39020.8,1,Valid,45925,-6904.199999999997,0.2,0.8,0.46346108166043865,0,True,False,False,False,False,False,False,False,1,1,Approve
4156,144693,20218,3756,21,21,2,43407.9,125259.1,1,Valid,168667,-43407.899999999994,0.3,0.7,0.32338627300560496,0,False,False,False,False,False,False,False,True,1,2,Approve
4157,38382,48968,6061,20,7,6,7676.400000000001,85734.6,1,Valid,93411,-7676.399999999994,0.2,0.6666666666666666,1.2278119952060864,0,True,False,False,False,False,False,False,False,1,3,Review
4158,140996,30402,8623,27,20,5,28199.2,363414.5081402152,1,Valid,180021,183393.50814021518,0.2,0.9,0.8778408780537359,1,True,False,False,False,False,False,True,False,1,0,Review
4159,45065,36643,4494,18,22,0,2253.25,83948.75,-1,Valid,86202,-2253.25,0.05,0.6,0.9140136469543992,0,False,True,False,False,False,True,False,False,-1,0,Review
4160,115470,47129,1279,29,14,8,23094.0,140784.0,1,Valid,163878,-23094.0,0.2,0.9666666666666667,0.5323503940417424,0,True,False,False,False,False,True,False,False,1,1,Approve
4161,44425,34152,6538,26,10,3,8885.0,76230.0,1,Valid,85115,-8885.0,0.2,0.8666666666666667,0.8664310635903207,0,True,False,False,False,True,False,False,False,1,1,Review
4162,43111,16526,2221,30,20,6,9484.42,52373.58,1,Valid,61858,-9484.419999999998,0.22,1.0,0.53324613207766,0,False,False,True,False,True,False,False,False,1,1,Approve
4163,83257,31916,5164,28,16,3,24977.1,95359.9,1,Valid,120337,-24977.100000000006,0.3,0.9333333333333333,0.5155550884610303,0,False,False,False,False,False,False,False,True,1,1,Approve
4164,153990,47975,854,18,6,6,33877.8,168941.2,1,Valid,202819,-33877.79999999999,0.22000000000000003,0.6,0.45540983180726025,0,False,False,True,False,False,False,False,True,1,2,Approve
4165,157813,31028,3212,28,17,4,31562.600000000002,160490.4,1,Valid,192053,-31562.600000000006,0.2,0.9333333333333333,0.38984063416828774,0,True,False,False,False,False,False,True,False,1,2,Approve
4166,111046,31709,18970,30,6,0,5552.3,156172.7,1,Valid,161725,-5552.299999999988,0.05,1.0,0.5873818957909335,0,False,True,False,False,True,False,False,False,1,0,Approve
4167,67851,46999,19152,18,22,3,14927.22,119074.78,1,Valid,134002,-14927.220000000001,0.22,0.6,0.8882350149592488,0,False,False,True,False,True,False,False,False,1,3,Review
4168,38816,20063,14385,18,18,2,8539.52,64724.479999999996,1,Valid,73264,-8539.520000000004,0.22,0.6,0.8181688994229184,0,False,False,True,False,False,False,False,True,1,3,Review
4169,32175,9723,12530,22,10,5,8043.75,46384.25,1,Valid,54428,-8043.75,0.25,0.7333333333333333,0.6701934731934731,0,False,False,False,True,False,False,False,True,1,3,Approve
4170,41341,9213,3340,24,10,5,8268.2,79202.37044928962,1,Valid,53894,25308.37044928962,0.2,0.8,0.6881282778545967,1,True,False,False,False,False,False,False,True,1,3,Approve
